day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
5,2013,02,22,2013-02-22,30.0,17.2,1026.7,10.0,6.4,9.9,21.0,37.9,25.0,0.0,999.9,0,531
4,2018,02,22,2018-02-22,48.7,39.0,1032.6,8.4,6.8,9.9,20.0,78.1,37.0,0.06,999.9,0,550
2,2018,02,20,2018-02-20,54.4,50.1,1026.2,5.7,4.5,9.9,18.1,66.9,36.0,0.04,999.9,0,535
2,2013,02,26,2013-02-26,39.9,28.7,1023.4,9.4,5.0,9.9,15.9,44.1,35.1,0.0,999.9,0,537
6,2016,02,06,2016-02-06,34.6,16.7,1027.5,10.0,5.0,9.9,19.0,44.1,30.0,0.15,1.2,0,553
2,2017,02,21,2017-02-21,40.8,18.8,1026.7,10.0,5.5,9.9,17.1,55.0,34.0,0.0,999.9,0,483
6,2016,02,20,2016-02-20,47.7,29.1,1015.3,10.0,6.0,9.9,21.0,61.0,36.0,0.0,999.9,0,555
3,2018,02,21,2018-02-21,65.9,56.8,1024.9,9.5,4.9,11.1,19.0,78.1,46.9,0.0,999.9,0,601
6,2016,02,27,2016-02-27,31.9,9.8,1018.3,10.0,5.2,11.1,19.0,41.0,26.1,0.0,999.9,0,388
3,2020,02,12,2020-02-12,42.8,25.2,1018.4,10.0,5.4,11.1,22.0,48.0,37.9,0.14,999.9,0,438
6,2018,02,17,2018-02-17,34.5,18.7,1024.9,9.3,5.2,11.1,22.0,42.1,28.0,0.04,999.9,1,604
4,2022,02,17,2022-02-17,55.6,41.7,1022.5,10.0,6.6,11.1,22.0,68.0,45.0,0.0,999.9,0,266
6,2013,02,16,2013-02-16,37.9,28.0,1012.8,9.6,5.6,11.1,19.0,46.9,33.8,0.02,999.9,0,449
3,2022,02,23,2022-02-23,60.8,49.0,1014.0,10.0,6.6,11.1,26.0,68.0,37.0,0.26,999.9,0,253
2,2013,02,19,2013-02-19,39.2,22.4,1017.1,9.3,5.8,11.1,21.0,48.9,32.0,0.0,999.9,0,477
7,2020,02,02,2020-02-02,39.3,30.9,1002.2,8.4,4,11.1,22.9,45.0,35.1,0.01,999.9,1,391
2,2017,02,07,2017-02-07,39.3,34.9,1013.6,5.5,5.3,11.1,18.1,48.9,36.0,0.06,999.9,0,626
2,2017,02,14,2017-02-14,32.6,18.8,1013.0,10.0,5.5,11.1,22.0,39.9,28.0,0.02,2.0,0,688
5,2018,02,23,2018-02-23,37.6,34.1,1036.4,7.4,5.9,11.1,14.0,39.9,35.6,0.17,999.9,0,548
5,2014,02,07,2014-02-07,27.6,13.5,1024.7,10.0,5.6,11.1,15.9,32.0,24.1,0.0,9.1,0,675
4,2015,02,05,2015-02-05,33.8,16.1,1014.6,10.0,6.3,11.1,22.9,43.0,21.0,0.0,7.9,0,569
1,2014,02,17,2014-02-17,23.7,3.1,1024.2,10.0,5.5,11.1,18.1,32.0,18.0,0.0,18.1,0,491
3,2018,02,07,2018-02-07,32.9,25.0,1030.5,6.4,5.5,11.1,22.0,45.0,26.1,0.0,999.9,1,653
5,2020,02,14,2020-02-14,33.8,15.4,1020.7,10.0,6.9,11.1,20.0,44.1,25.0,0.16,999.9,0,632
2,2020,02,18,2020-02-18,41.9,30.2,1024.8,9.1,6.4,11.1,18.1,51.1,37.9,0.0,999.9,0,428
3,2021,02,24,2021-02-24,45.8,28.5,1013.6,10.0,6.4,11.1,18.1,54.0,36.0,0.01,3.1,0,267
4,2021,02,04,2021-02-04,35.0,19.9,1008.6,10.0,6.7,11.1,19.0,43.0,28.9,0.01,13.0,0,277
3,2020,02,05,2020-02-05,45.2,33.0,1014.0,9.8,4.6,11.1,17.1,61.0,39.9,0.0,999.9,1,432
6,2014,02,22,2014-02-22,46.0,25.8,1014.5,10.0,5.8,11.1,19.0,54.0,41.0,0.09,13.0,0,587
4,2017,02,02,2017-02-02,39.5,22.2,1017.4,10.0,4.7,11.1,21.0,46.9,33.1,0.0,999.9,0,586
4,2020,02,06,2020-02-06,39.2,33.5,1008.3,5.2,6.1,11.1,15.9,55.0,35.1,0.43,999.9,1,544
4,2018,02,08,2018-02-08,31.0,18.2,1023.5,10.0,6.0,11.1,24.1,45.0,25.0,0.85,999.9,0,616
1,2020,02,10,2020-02-10,43.5,34.7,1023.4,8.6,5.2,11.1,15.9,46.9,30.9,0.02,999.9,1,572
7,2020,02,16,2020-02-16,34.6,20.7,1023.2,10.0,5.3,11.1,19.0,44.1,14.0,0.0,999.9,0,387
2,2015,02,10,2015-02-10,30.0,19.3,1016.7,9.6,8.1,11.1,20.0,39.9,25.0,0.07,7.9,0,571
7,2022,02,06,2022-02-06,22.3,7.2,1035.4,10.0,4.7,11.1,19.0,30.0,17.1,0.0,999.9,0,269
1,2016,02,29,2016-02-29,52.8,31.5,1005.0,9.7,7.1,12.0,20.0,61.0,37.9,0.0,999.9,0,616
1,2013,02,04,2013-02-04,26.8,10.5,1012.0,9.8,6.2,12.0,28.0,30.0,23.0,0.02,999.9,0,553
2,2015,02,03,2015-02-03,18.1,7.6,1019.8,8.9,7.2,12.0,26.0,34.0,12.9,0.34,7.1,0,740
5,2017,02,17,2017-02-17,32.1,14.1,1009.7,10.0,8.3,12.0,22.0,41.0,26.1,0.0,999.9,0,680
6,2018,02,03,2018-02-03,21.8,2.6,1028.5,10.0,7.1,12.0,20.0,41.0,16.0,0.18,999.9,0,478
4,2014,02,27,2014-02-27,24.6,1.3,1007.8,9.7,5.7,12.0,34.0,34.0,19.9,0.03,5.9,0,571
1,2018,02,12,2018-02-12,48.4,36.6,1023.7,8.8,5.5,12.0,19.0,62.1,39.9,0.91,999.9,0,543
6,2013,02,02,2013-02-02,24.1,6.5,1022.7,10.0,6.3,12.0,19.0,28.9,19.0,0.0,999.9,0,534
5,2016,02,12,2016-02-12,20.4,-1.8,1021.3,10.0,6.6,12.0,25.1,30.9,15.1,0.0,999.9,0,628
7,2018,02,25,2018-02-25,42.4,39.8,1017.8,6.5,5.6,12.0,18.1,55.0,39.9,0.58,999.9,0,448
4,2018,02,01,2018-02-01,37.5,21.2,1015.2,9.9,4.3,12.0,22.9,45.0,18.0,0.0,999.9,0,594
6,2017,02,04,2017-02-04,27.6,5.2,1025.6,10.0,7.7,12.0,24.1,34.0,21.9,0.0,999.9,0,541
7,2017,02,19,2017-02-19,59.9,32.1,1007.5,10.0,5.9,12.0,20.0,64.9,54.0,0.0,999.9,0,438
6,2018,02,24,2018-02-24,46.1,40.5,1021.7,8.5,4.5,12.0,19.0,55.0,39.9,0.06,999.9,0,540
5,2015,02,06,2015-02-06,17.9,-1.5,1022.5,10.0,7.6,12.0,24.1,27.0,12.0,0.0,7.9,0,652
4,2016,02,25,2016-02-25,52.6,44.7,992.1,8.5,6.9,12.0,32.1,61.0,36.0,1.11,999.9,0,663
4,2017,02,16,2017-02-16,33.6,19.1,1000.1,10.0,8.9,13.0,25.1,46.9,30.9,0.0,999.9,0,652
6,2017,02,11,2017-02-11,37.3,21.5,1015.6,9.6,4.4,13.0,21.0,48.0,19.0,0.0,7.9,0,511
3,2014,02,05,2014-02-05,31.8,27.5,1015.2,4.1,6.4,13.0,24.1,35.1,21.9,0.97,7.9,1,468
7,2017,02,26,2017-02-26,41.5,24.8,1012.3,9.2,7.6,13.0,24.1,63.0,36.0,0.54,999.9,0,462
7,2014,02,16,2014-02-16,26.6,11.6,1011.2,9.1,8.3,13.0,24.1,37.0,21.0,0.13,18.1,0,464
1,2014,02,24,2014-02-24,39.1,17.0,1011.6,10.0,7.6,13.0,22.9,54.0,32.0,0.0,9.1,0,569
4,2016,02,04,2016-02-04,54.7,44.9,1014.2,9.1,5.0,13.0,22.0,59.0,42.1,0.73,999.9,0,609
5,2016,02,26,2016-02-26,35.5,14.9,1007.5,10.0,8.3,13.0,28.9,39.9,30.9,0.02,999.9,0,476
4,2016,02,11,2016-02-11,26.1,4.3,1010.9,9.5,8.0,13.0,28.9,39.0,21.9,0.0,999.9,0,622
5,2018,02,02,2018-02-02,31.9,18.1,1014.7,9.2,6.7,13.0,24.1,45.0,21.0,0.23,999.9,0,617
5,2016,02,05,2016-02-05,37.4,26.2,1019.2,6.1,7.4,13.0,25.1,48.9,30.2,0.38,999.9,1,607
1,2018,02,05,2018-02-05,36.6,26.0,1013.9,8.1,6.8,13.0,26.0,46.0,28.9,0.96,999.9,0,706
1,2017,02,20,2017-02-20,50.5,25.4,1019.3,10.0,5.7,13.0,20.0,64.9,43.0,0.0,999.9,0,428
2,2015,02,24,2015-02-24,12.1,-6.8,1025.2,10.0,6.0,13.0,21.0,21.9,3.9,0.0,11.8,0,580
7,2013,02,24,2013-02-24,39.3,32.4,1009.3,8.1,7.1,13.0,24.1,46.9,36.0,0.27,999.9,0,426
7,2015,02,08,2015-02-08,35.1,27.6,1013.7,5.9,5.9,13.0,18.1,39.9,25.0,0.02,7.9,0,394
4,2015,02,19,2015-02-19,20.9,2.1,1008.1,9.7,9.3,14.0,25.1,33.1,14.0,0.0,9.1,0,515
3,2013,02,20,2013-02-20,33.8,16.8,1009.1,10.0,9.9,14.0,28.9,45.0,28.9,0.15,999.9,0,510
3,2014,02,26,2014-02-26,27.4,9.3,1012.7,8.9,5.0,14.0,22.0,33.1,24.1,0.0,5.9,0,511
5,2014,02,28,2014-02-28,16.5,-8.0,1024.3,10.0,6.1,14.0,24.1,34.0,9.0,0.0,5.9,0,655
6,2013,02,09,2013-02-09,28.8,21.0,1013.9,3.4,8.0,14.0,25.1,32.0,25.0,1.52,999.9,1,403
7,2016,02,14,2016-02-14,6.9,-16.1,1030.3,10.0,7.6,14.0,31.1,21.9,-0.9,0.0,999.9,0,309
7,2017,02,12,2017-02-12,34.7,28.7,1017.7,6.2,6.4,14.0,20.0,48.0,30.0,0.04,5.1,0,439
1,2016,02,08,2016-02-08,36.0,24.2,1009.5,8.8,9.5,14.0,22.9,46.9,30.9,0.0,999.9,0,501
5,2013,02,01,2013-02-01,29.3,9.5,1010.9,10.0,8.4,14.0,28.9,34.0,26.1,0.01,999.9,0,574
6,2014,02,15,2014-02-15,35.6,23.9,1006.5,7.0,6.5,14.0,22.0,39.9,30.9,0.3,18.1,1,516
5,2015,02,20,2015-02-20,10.0,-11.1,1021.3,10.0,9.7,14.0,27.0,27.0,1.9,0.0,9.1,0,621
2,2013,02,12,2013-02-12,41.9,28.8,1009.8,8.8,7.2,14.0,22.0,45.0,39.9,0.4,9.1,0,498
2,2014,02,25,2014-02-25,28.2,9.0,1016.7,10.0,7.3,14.0,22.0,44.1,24.1,0.0,5.9,0,513
5,2014,02,21,2014-02-21,39.4,36.3,1011.7,2.9,6.3,14.0,28.0,48.2,35.6,0.03,15.0,1,545
6,2013,02,23,2013-02-23,38.0,34.3,1020.7,5.3,6.3,14.0,22.0,42.1,36.0,0.0,999.9,0,521
5,2017,02,10,2017-02-10,24.2,6.2,1020.6,10.0,8.2,15.0,27.0,44.1,19.0,0.82,2.0,0,708
1,2015,02,02,2015-02-02,29.9,25.0,1008.1,3.0,6.8,15.0,26.0,36.0,19.9,0.71,5.9,1,680
7,2015,02,15,2015-02-15,18.9,4.1,1005.5,8.8,10.8,15.0,34.0,32.0,10.0,0.02,7.9,0,454
6,2017,02,25,2017-02-25,57.3,53.5,1008.1,8.7,5.4,15.0,24.1,70.0,50.0,0.0,999.9,1,573
2,2016,02,16,2016-02-16,45.0,41.2,1010.7,4.1,6.5,15.0,35.0,53.6,30.9,0.46,999.9,1,615
4,2013,02,21,2013-02-21,28.0,9.8,1015.9,10.0,9.2,15.0,26.0,34.0,24.1,0.0,999.9,0,498
1,2015,02,23,2015-02-23,28.2,8.4,1024.0,10.0,8.7,15.0,24.1,43.0,15.1,0.1,13.0,0,574
5,2015,02,13,2015-02-13,16.1,-4.7,1017.2,10.0,8.8,15.9,28.0,39.9,8.1,0.0,7.9,0,757
3,2017,02,15,2017-02-15,40.3,29.5,1000.1,9.4,4.6,15.9,25.1,46.9,28.0,0.0,2.0,0,603
1,2015,02,09,2015-02-09,27.7,21.0,1014.8,8.8,9.6,15.9,22.9,37.0,25.0,0.03,7.9,0,547
5,2020,02,28,2020-02-28,33.8,10.0,1009.6,10.0,9.3,15.9,28.0,43.0,28.9,0.0,999.9,0,530
3,2015,02,11,2015-02-11,28.3,12.2,1017.2,10.0,7.8,15.9,24.1,39.9,21.9,0.01,7.9,0,610
1,2021,02,01,2021-02-01,27.0,23.6,1012.1,0.7,11.4,17.1,31.1,33.1,19.9,0.43,999.9,1,239
3,2016,02,24,2016-02-24,40.7,38.0,1019.6,2.9,11.0,17.1,31.1,55.9,35.1,0.43,999.9,0,660
1,2015,02,16,2015-02-16,9.8,-11.8,1020.5,10.0,8.5,17.1,32.1,25.0,3.0,0.0,9.1,0,402
4,2020,02,27,2020-02-27,41.5,30.3,1001.2,8.0,10.6,17.1,36.9,48.0,34.0,0.4,999.9,1,581
3,2013,02,27,2013-02-27,40.2,36.8,1009.0,4.2,10.7,17.1,32.1,46.9,35.6,1.26,999.9,0,550
4,2017,02,09,2017-02-09,33.3,23.6,1004.0,5.2,9.2,17.1,32.1,62.1,21.9,0.34,999.9,1,507
2,2021,02,02,2021-02-02,32.0,28.5,997.7,2.9,8.8,17.1,27.0,34.0,21.9,1.63,5.1,1,238
7,2013,02,17,2013-02-17,29.0,6.6,1006.6,10.0,9.6,17.1,35.0,35.1,24.1,0.0,999.9,0,447
5,2014,02,14,2014-02-14,35.5,26.4,993.7,6.3,9.3,18.1,26.0,39.9,24.1,1.83,11.8,1,792
6,2016,02,13,2016-02-13,19.3,-0.7,1015.8,10.0,9.4,18.1,31.1,27.0,9.0,0.0,999.9,0,480
1,2013,02,18,2013-02-18,23.4,2.0,1019.7,10.0,8.2,18.1,28.9,35.1,17.1,0.0,999.9,0,398
4,2014,02,13,2014-02-13,29.9,24.8,1014.2,3.6,10.6,19.0,33.0,36.0,12.9,0.25,9.8,1,447
2,2016,02,23,2016-02-23,38.0,26.6,1024.7,8.4,10.9,19.0,29.9,52.0,35.1,0.0,999.9,0,623
5,2013,02,08,2013-02-08,32.3,26.2,1022.6,5.8,10.2,19.0,31.1,34.0,30.0,0.01,999.9,1,703
1,2017,02,13,2017-02-13,35.2,24.7,1007.0,9.8,9.9,21.0,34.0,39.9,30.0,0.44,2.0,0,642
3,2019,02,06,2019-02-06,43.1,30.2,1021.2,9.9,999.9,999.9,999.9,64.9,35.1,0.0,999.9,0,615
1,2019,02,04,2019-02-04,48.3,32.9,1018.3,9.4,999.9,999.9,999.9,61.0,33.1,0.0,999.9,0,651
4,2019,02,21,2019-02-21,37.9,32.0,1014.7,5.8,999.9,999.9,999.9,52.0,26.1,0.67,999.9,0,597
2,2019,02,19,2019-02-19,28.2,8.9,1031.4,10.0,999.9,999.9,999.9,42.1,23.0,0.01,999.9,0,527
2,2019,02,26,2019-02-26,30.1,6.3,1025.4,10.0,999.9,999.9,999.9,43.0,26.1,0.0,999.9,0,670
4,2019,02,07,2019-02-07,41.4,38.7,1018.1,7.3,999.9,999.9,999.9,46.0,35.1,0.51,999.9,0,588
7,2019,02,10,2019-02-10,28.3,8.7,1036.9,10.0,999.9,999.9,999.9,35.1,23.0,0.0,999.9,0,445
1,2019,02,11,2019-02-11,33.9,16.4,1026.8,10.0,999.9,999.9,999.9,37.9,23.0,0.0,999.9,0,568
5,2019,02,15,2019-02-15,48.4,34.5,1009.6,10.0,999.9,999.9,999.9,59.0,33.1,0.0,999.9,0,616
5,2019,02,08,2019-02-08,45.0,36.1,1014.3,7.3,999.9,999.9,999.9,55.0,39.0,0.31,999.9,0,661
1,2019,02,18,2019-02-18,35.6,29.7,1013.4,6.2,999.9,999.9,999.9,42.1,33.1,0.12,999.9,0,406
7,2019,02,03,2019-02-03,39.0,25.8,1019.8,8.0,999.9,999.9,999.9,52.0,32.0,0.0,999.9,0,490
3,2019,02,20,2019-02-20,28.7,13.2,1035.4,7.1,999.9,999.9,999.9,36.0,23.0,0.0,999.9,1,615
7,2019,02,24,2019-02-24,40.9,37.5,1009.7,5.4,999.9,999.9,999.9,46.9,32.0,0.38,999.9,0,401
6,2019,02,23,2019-02-23,37.3,22.7,1030.8,10.0,999.9,999.9,999.9,44.1,32.0,0.0,999.9,0,439
6,2019,02,09,2019-02-09,29.5,6.3,1031.2,10.0,999.9,999.9,999.9,39.0,24.1,0.07,999.9,0,540
3,2019,02,13,2019-02-13,36.5,29.0,1005.3,7.3,999.9,999.9,999.9,41.0,26.1,0.83,999.9,0,639
5,2019,02,22,2019-02-22,42.3,23.2,1024.8,10.0,999.9,999.9,999.9,52.0,33.1,0.1,1.2,0,546
6,2019,02,02,2019-02-02,23.3,5.0,1025.6,10.0,999.9,999.9,999.9,34.0,10.9,0.0,999.9,0,577
5,2019,02,01,2019-02-01,14.9,-7.7,1029.5,10.0,999.9,999.9,999.9,21.0,1.9,0.0,999.9,0,651
6,2019,02,16,2019-02-16,42.3,21.8,1009.1,10.0,999.9,999.9,999.9,59.0,34.0,0.0,999.9,0,535
2,2019,02,12,2019-02-12,30.8,18.0,1027.2,6.6,999.9,999.9,999.9,37.9,26.1,0.0,999.9,1,687
4,2019,02,14,2019-02-14,37.3,18.7,1014.5,10.0,999.9,999.9,999.9,46.0,33.1,0.08,1.2,0,664
4,2019,02,28,2019-02-28,31.0,17.7,1020.1,9.1,999.9,999.9,999.9,37.0,23.0,0.03,999.9,0,699
3,2019,02,27,2019-02-27,26.3,7.1,1028.3,10.0,999.9,999.9,999.9,36.0,23.0,0.0,999.9,0,529
1,2019,02,25,2019-02-25,40.8,17.2,1004.8,10.0,999.9,999.9,999.9,46.9,36.0,0.21,999.9,0,700
7,2019,02,17,2019-02-17,32.2,14.8,1018.2,10.0,999.9,999.9,999.9,46.9,26.1,0.0,999.9,0,439
2,2019,02,05,2019-02-05,53.4,39.4,1014.5,9.6,999.9,999.9,999.9,64.9,41.0,0.0,999.9,0,570
6,2022,03,19,2022-03-19,57.1,50.3,1010.4,7.0,3.2,7,999.9,66.9,48.2,0.0,999.9,0,286
7,2021,03,21,2021-03-21,51.9,20.7,1033.4,10.0,2.5,7,999.9,63.0,33.1,0.0,999.9,0,261
4,2021,03,11,2021-03-11,53.7,40.5,1024.3,7.3,2.6,7,999.9,71.1,41.0,0.0,999.9,1,287
5,2022,03,18,2022-03-18,57.6,49.3,1015.0,6.1,2.9,7,14.0,73.9,45.0,0.08,999.9,1,361
6,2021,03,20,2021-03-20,43.6,12.3,1032.6,10.0,3,7,999.9,59.0,30.9,0.07,999.9,0,283
3,2022,03,02,2022-03-02,45.8,28.4,1014.5,9.9,5,7,18.1,52.0,30.9,0.0,999.9,0,246
1,2021,03,22,2021-03-22,50.6,30.2,1029.8,9.5,2.9,7,999.9,63.0,42.1,0.0,999.9,0,295
2,2021,03,23,2021-03-23,52.0,39.8,1025.7,8.8,4.1,7,999.9,66.0,42.1,0.0,999.9,0,283
6,2022,03,05,2022-03-05,37.8,14.8,1031.8,10.0,2.9,7,15.0,46.0,21.0,0.0,999.9,0,259
4,2021,03,25,2021-03-25,55.6,51.6,1017.2,4.1,4.1,8,14.0,68.0,46.9,1.27,999.9,1,257
3,2021,03,17,2021-03-17,39.5,30.5,1021.7,9.9,3,8,999.9,46.9,28.9,0.0,999.9,0,243
4,2022,03,10,2022-03-10,39.1,30.2,1020.2,8.5,2.3,8,999.9,51.1,33.1,0.55,999.9,0,268
3,2022,03,23,2022-03-23,44.7,16.8,1023.4,10.0,5.7,8,15.9,57.9,39.9,0.0,999.9,1,271
3,2021,03,24,2021-03-24,51.6,44.5,1022.6,8.4,4.1,8,999.9,66.0,43.0,0.0,999.9,1,268
2,2022,03,15,2022-03-15,53.6,30.5,1023.6,10.0,4.7,8,18.1,68.0,33.1,0.0,999.9,0,295
5,2022,03,11,2022-03-11,45.4,25.5,1018.5,10.0,3.1,8,15.9,55.0,33.1,0.0,999.9,0,329
4,2022,03,31,2022-03-31,53.1,44.3,1008.1,8.1,3.9,8,15.9,66.0,28.9,0.0,999.9,1,281
1,2021,03,08,2021-03-08,33.7,8.6,1029.5,10.0,4.2,8,15.0,43.0,26.1,0.0,999.9,0,250
3,2021,03,31,2021-03-31,56.2,47.8,1020.2,9.2,4.8,8,17.1,66.9,42.1,0.0,999.9,1,284
2,2020,03,17,2020-03-17,45.1,37.2,1023.7,9.3,4.3,12,19.0,54.0,33.1,0.09,999.9,1,374
7,2021,03,07,2021-03-07,32.7,10.8,1024.9,10.0,5.9,12,18.1,41.0,28.9,0.0,999.9,0,216
2,2020,03,10,2020-03-10,60.7,36.9,1019.2,10.0,6.4,12,21.0,72.0,46.9,0.0,999.9,0,450
1,2020,03,23,2020-03-23,37.8,30.5,1031.0,6.3,8.2,13,20.0,45.0,33.1,0.01,999.9,1,225
1,2020,03,16,2020-03-16,40.1,15.3,1034.2,10.0,7.6,13,18.1,54.0,33.1,0.0,999.9,0,378
1,2021,03,01,2021-03-01,43.4,36.5,1007.6,5.6,5.9,13,26.0,48.9,39.9,0.36,999.9,1,224
2,2022,03,01,2022-03-01,37.3,16.5,1022.3,10.0,4.8,13,20.0,46.0,26.1,0.0,999.9,0,247
1,2022,03,21,2022-03-21,51.3,25.4,1016.3,9.6,8.6,13,25.1,62.1,44.1,0.0,999.9,0,292
6,2020,03,07,2020-03-07,40.2,21.9,1018.9,10.0,6.8,13,22.0,48.0,36.0,0.37,999.9,1,515
7,2022,03,27,2022-03-27,41.5,24.4,1002.2,10.0,8,13,25.1,46.9,36.0,0.0,999.9,0,266
1,2020,03,30,2020-03-30,46.2,41.7,1013.0,9.3,4.9,14,18.1,52.0,41.0,0.03,999.9,0,164
6,2020,03,21,2020-03-21,52.8,27.8,1021.5,10.0,7.4,14,24.1,77.0,42.1,0.0,999.9,1,238
3,2020,03,25,2020-03-25,42.8,33.3,1019.1,10.0,8.4,14,24.1,55.0,36.0,0.0,999.9,1,168
7,2020,03,22,2020-03-22,39.2,13.0,1035.1,10.0,8.5,14,21.0,46.9,33.1,0.0,999.9,0,139
1,2020,03,09,2020-03-09,57.2,22.3,1026.6,10.0,6.7,14,24.1,72.0,35.1,0.0,999.9,0,546
6,2021,03,27,2021-03-27,58.0,37.7,1018.1,10.0,6.6,14,28.0,82.0,50.0,0.19,999.9,0,325
2,2022,03,29,2022-03-29,29.1,6.5,1019.2,10.0,10.4,15,29.9,37.9,23.0,0.0,999.9,0,272
4,2022,03,03,2022-03-03,41.6,21.2,1015.1,9.7,7.5,15,24.1,52.0,33.1,0.03,999.9,1,317
5,2020,03,20,2020-03-20,56.0,48.3,1015.6,7.9,4,15,24.1,77.0,41.0,0.03,999.9,0,306
1,2021,03,15,2021-03-15,31.1,-3.3,1024.5,10.0,9,15,29.9,37.9,24.1,0.0,999.9,0,253
5,2021,03,19,2021-03-19,38.5,15.4,1018.6,9.3,11.3,19,28.9,46.9,30.9,0.67,999.9,1,309
2,2021,03,02,2021-03-02,29.2,2.6,1018.0,10.0,11.1,19,28.9,48.9,21.0,0.02,999.9,0,268
5,2019,03,15,2019-03-15,58.2,48.0,1010.4,9.8,1.3,5.1,999.9,75.0,42.1,0.01,999.9,0,673
5,2019,03,29,2019-03-29,52.8,37.8,1020.3,10.0,1.6,5.1,999.9,59.0,37.0,0.0,999.9,0,563
3,2016,03,09,2016-03-09,57.2,39.4,1019.0,6.6,1.8,5.1,999.9,77.0,44.1,0.0,999.9,0,660
4,2019,03,28,2019-03-28,42.4,26.6,1029.7,10.0,1.3,5.1,999.9,53.1,34.0,0.0,999.9,0,644
1,2017,03,06,2017-03-06,33.5,5.8,1032.9,10.0,2.6,6.0,999.9,45.0,14.0,0.0,999.9,0,618
6,2019,03,30,2019-03-30,58.8,43.2,1017.0,10.0,2.6,6.0,999.9,70.0,48.9,0.0,999.9,0,516
1,2019,03,18,2019-03-18,38.3,11.2,1024.4,10.0,3.0,7.0,999.9,46.0,32.0,0.0,999.9,0,575
2,2017,03,07,2017-03-07,45.6,37.1,1026.2,8.7,3.8,7.0,15.0,52.0,26.1,0.0,999.9,0,637
1,2015,03,09,2015-03-09,46.6,23.0,1020.7,9.8,4.2,7.0,15.0,54.0,37.0,0.01,16.1,0,661
7,2016,03,06,2016-03-06,37.3,14.5,1024.1,10.0,2.7,7.0,999.9,44.1,28.0,0.0,999.9,0,500
3,2014,03,12,2014-03-12,52.5,38.4,997.5,7.9,3.3,7.0,17.1,66.0,45.0,0.0,999.9,0,515
5,2016,03,25,2016-03-25,57.7,47.3,1008.0,7.2,3.2,7.0,14.0,72.0,44.1,0.0,999.9,0,546
6,2014,03,01,2014-03-01,27.2,5.8,1027.7,10.0,3.4,7.0,14.0,37.0,9.0,0.0,5.9,0,497
7,2013,03,10,2013-03-10,41.8,28.6,1027.2,10.0,4.1,7.0,999.9,51.1,36.0,0.0,2.0,0,415
7,2019,03,24,2019-03-24,47.3,11.8,1020.1,10.0,4.5,7.0,15.9,60.1,35.1,0.0,999.9,0,466
4,2019,03,14,2019-03-14,47.3,31.7,1022.9,10.0,2.3,7.0,15.9,57.0,32.0,0.0,999.9,0,611
7,2015,03,01,2015-03-01,27.2,7.0,1037.6,7.3,2.5,7.0,17.1,30.9,24.1,0.0,11.0,1,693
2,2018,03,27,2018-03-27,39.8,21.8,1034.0,10.0,3.2,7.0,999.9,50.0,34.0,0.0,999.9,0,627
2,2015,03,10,2015-03-10,47.2,30.1,1024.6,8.5,3.3,7.0,14.0,54.0,39.0,0.13,13.0,0,584
3,2018,03,28,2018-03-28,43.9,33.7,1019.0,8.4,3.6,7.0,15.0,52.0,34.0,0.04,999.9,0,629
3,2016,03,16,2016-03-16,54.5,43.0,1009.7,9.6,2.6,7.0,999.9,64.9,44.1,0.0,999.9,0,629
6,2018,03,24,2018-03-24,42.0,18.7,1018.2,10.0,5.2,8.0,999.9,51.1,35.1,0.0,1.2,0,550
1,2019,03,25,2019-03-25,52.5,25.3,1017.2,10.0,3.4,8.0,999.9,60.1,37.9,0.0,999.9,0,526
6,2013,03,30,2013-03-30,48.0,24.5,1019.9,10.0,3.8,8.0,999.9,59.0,39.9,0.0,999.9,0,513
6,2016,03,19,2016-03-19,42.3,16.3,1017.6,10.0,4.1,8.0,15.0,57.0,36.0,0.0,999.9,0,540
6,2016,03,12,2016-03-12,50.1,29.6,1024.8,10.0,4.4,8.0,999.9,68.0,39.9,0.0,999.9,0,625
7,2014,03,02,2014-03-02,36.9,17.9,1018.5,9.8,3.4,8.0,999.9,39.9,35.1,0.0,5.9,0,344
5,2017,03,24,2017-03-24,43.3,20.2,1028.8,10.0,4.2,8.0,18.1,57.0,23.0,0.0,999.9,0,654
7,2018,03,11,2018-03-11,37.7,18.8,1017.2,10.0,4.7,8.0,17.1,45.0,30.9,0.0,999.9,0,465
7,2016,03,13,2016-03-13,56.7,33.1,1016.7,10.0,3.7,8.0,19.0,62.1,39.9,0.0,999.9,0,435
4,2018,03,01,2018-03-01,55.6,37.8,1009.9,10.0,4.2,8.0,999.9,61.0,42.1,0.0,999.9,0,619
2,2019,03,19,2019-03-19,41.6,15.5,1028.6,10.0,2.5,8.0,999.9,51.1,32.0,0.0,999.9,0,565
2,2017,03,21,2017-03-21,48.5,24.2,1012.9,10.0,3.5,8.0,15.0,59.0,33.1,0.0,999.9,0,636
7,2016,03,27,2016-03-27,45.7,34.5,1027.8,10.0,4.2,8.0,999.9,55.0,37.9,0.0,999.9,0,459
4,2015,03,26,2015-03-26,46.9,42.5,1014.8,5.0,1.9,8.0,14.0,61.0,34.0,0.05,999.9,0,525
4,2018,03,29,2018-03-29,50.8,44.8,1016.2,6.2,2.4,8.0,999.9,53.1,37.9,0.03,999.9,0,613
